nohup: ignoring input
/opt/conda/envs/hncgat/lib/python3.9/site-packages/torch/torch_version.py:3: UserWarning: pkg_resources is deprecated as an API. See https://setuptools.pypa.io/en/latest/pkg_resources.html. The pkg_resources package is slated for removal as early as 2025-11-30. Refrain from using this package or pin to Setuptools<81.
  from pkg_resources import packaging  # type: ignore[attr-defined]
Namespace(gpu=0, n_epochs=1000, lr=0.005, lamb=1, hid_dim=64, dropout=0.5, temperature=0.1, edgetype='concat', use_weighted_loss=True, weight_attention=True, weight_temperature=0.8)
1-th random split with training ratio 0.900000
Epoch 040 | Loss 9.6823 | TrainAUC 0.9401 | testAUC_ROC 0.9150 |  testAUCpr 0.5317 
Epoch 050 | Loss 9.2179 | TrainAUC 0.9498 | testAUC_ROC 0.9318 |  testAUCpr 0.5754 
Epoch 060 | Loss 8.9307 | TrainAUC 0.9540 | testAUC_ROC 0.9308 |  testAUCpr 0.5803 
Epoch 070 | Loss 8.6916 | TrainAUC 0.9576 | testAUC_ROC 0.9325 |  testAUCpr 0.5975 
Epoch 080 | Loss 8.5205 | TrainAUC 0.9610 | testAUC_ROC 0.9341 |  testAUCpr 0.6134 
Epoch 090 | Loss 8.3249 | TrainAUC 0.9660 | testAUC_ROC 0.9292 |  testAUCpr 0.5686 
Epoch 100 | Loss 8.2592 | TrainAUC 0.9641 | testAUC_ROC 0.9322 |  testAUCpr 0.5989 
Epoch 100 - Average weights - PM:0.306, PP:0.182, PF:0.512
Epoch 110 | Loss 8.1929 | TrainAUC 0.9662 | testAUC_ROC 0.9278 |  testAUCpr 0.5488 
Epoch 120 | Loss 8.0912 | TrainAUC 0.9666 | testAUC_ROC 0.9323 |  testAUCpr 0.6118 
Epoch 130 | Loss 7.9904 | TrainAUC 0.9686 | testAUC_ROC 0.9316 |  testAUCpr 0.6080 
Epoch 140 | Loss 7.9520 | TrainAUC 0.9695 | testAUC_ROC 0.9310 |  testAUCpr 0.6066 
Epoch 150 | Loss 7.8700 | TrainAUC 0.9704 | testAUC_ROC 0.9337 |  testAUCpr 0.6162 
Epoch 160 | Loss 7.8079 | TrainAUC 0.9707 | testAUC_ROC 0.9394 |  testAUCpr 0.6669 
Epoch 170 | Loss 7.7855 | TrainAUC 0.9724 | testAUC_ROC 0.9369 |  testAUCpr 0.6529 
Epoch 180 | Loss 7.6787 | TrainAUC 0.9734 | testAUC_ROC 0.9394 |  testAUCpr 0.6666 
Epoch 190 | Loss 7.6532 | TrainAUC 0.9739 | testAUC_ROC 0.9404 |  testAUCpr 0.6706 
Epoch 200 | Loss 7.5815 | TrainAUC 0.9747 | testAUC_ROC 0.9432 |  testAUCpr 0.6854 
Epoch 200 - Average weights - PM:0.305, PP:0.182, PF:0.512
Epoch 210 | Loss 7.5356 | TrainAUC 0.9757 | testAUC_ROC 0.9423 |  testAUCpr 0.6795 
Epoch 220 | Loss 7.4840 | TrainAUC 0.9764 | testAUC_ROC 0.9411 |  testAUCpr 0.6844 
Epoch 230 | Loss 7.4399 | TrainAUC 0.9776 | testAUC_ROC 0.9460 |  testAUCpr 0.7051 
Epoch 240 | Loss 7.4068 | TrainAUC 0.9783 | testAUC_ROC 0.9495 |  testAUCpr 0.7210 
Epoch 250 | Loss 7.3779 | TrainAUC 0.9784 | testAUC_ROC 0.9510 |  testAUCpr 0.7221 
Epoch 260 | Loss 7.3472 | TrainAUC 0.9789 | testAUC_ROC 0.9524 |  testAUCpr 0.7283 
Epoch 270 | Loss 7.3033 | TrainAUC 0.9803 | testAUC_ROC 0.9548 |  testAUCpr 0.7430 
Epoch 280 | Loss 7.2787 | TrainAUC 0.9804 | testAUC_ROC 0.9532 |  testAUCpr 0.7329 
Epoch 290 | Loss 7.3002 | TrainAUC 0.9806 | testAUC_ROC 0.9528 |  testAUCpr 0.7367 
Epoch 300 | Loss 7.2116 | TrainAUC 0.9812 | testAUC_ROC 0.9566 |  testAUCpr 0.7511 
Epoch 300 - Average weights - PM:0.306, PP:0.182, PF:0.512
Epoch 310 | Loss 7.1910 | TrainAUC 0.9813 | testAUC_ROC 0.9566 |  testAUCpr 0.7524 
Epoch 320 | Loss 7.1755 | TrainAUC 0.9818 | testAUC_ROC 0.9583 |  testAUCpr 0.7621 
Epoch 330 | Loss 7.1299 | TrainAUC 0.9823 | testAUC_ROC 0.9596 |  testAUCpr 0.7713 
Epoch 340 | Loss 7.1100 | TrainAUC 0.9827 | testAUC_ROC 0.9597 |  testAUCpr 0.7697 
Epoch 350 | Loss 7.0777 | TrainAUC 0.9835 | testAUC_ROC 0.9624 |  testAUCpr 0.7849 
Epoch 360 | Loss 7.0679 | TrainAUC 0.9836 | testAUC_ROC 0.9645 |  testAUCpr 0.7954 
Epoch 370 | Loss 7.0339 | TrainAUC 0.9843 | testAUC_ROC 0.9651 |  testAUCpr 0.8015 
Epoch 380 | Loss 7.0746 | TrainAUC 0.9842 | testAUC_ROC 0.9659 |  testAUCpr 0.8071 
Epoch 390 | Loss 7.0133 | TrainAUC 0.9841 | testAUC_ROC 0.9648 |  testAUCpr 0.7981 
Epoch 400 | Loss 7.0218 | TrainAUC 0.9844 | testAUC_ROC 0.9646 |  testAUCpr 0.7970 
Epoch 400 - Average weights - PM:0.307, PP:0.182, PF:0.510
Epoch 410 | Loss 6.9976 | TrainAUC 0.9847 | testAUC_ROC 0.9662 |  testAUCpr 0.8109 
Epoch 420 | Loss 6.9521 | TrainAUC 0.9852 | testAUC_ROC 0.9651 |  testAUCpr 0.7972 
Epoch 430 | Loss 6.9370 | TrainAUC 0.9856 | testAUC_ROC 0.9670 |  testAUCpr 0.8073 
Epoch 440 | Loss 6.9321 | TrainAUC 0.9858 | testAUC_ROC 0.9670 |  testAUCpr 0.8054 
Epoch 450 | Loss 6.9229 | TrainAUC 0.9857 | testAUC_ROC 0.9678 |  testAUCpr 0.8142 
Epoch 460 | Loss 6.8672 | TrainAUC 0.9869 | testAUC_ROC 0.9688 |  testAUCpr 0.8164 
Epoch 470 | Loss 6.8758 | TrainAUC 0.9873 | testAUC_ROC 0.9681 |  testAUCpr 0.8115 
Epoch 480 | Loss 6.8473 | TrainAUC 0.9869 | testAUC_ROC 0.9707 |  testAUCpr 0.8295 
Epoch 490 | Loss 6.8480 | TrainAUC 0.9868 | testAUC_ROC 0.9682 |  testAUCpr 0.8137 
Epoch 500 | Loss 6.8275 | TrainAUC 0.9877 | testAUC_ROC 0.9709 |  testAUCpr 0.8302 
Epoch 500 - Average weights - PM:0.311, PP:0.182, PF:0.507
Epoch 510 | Loss 6.9192 | TrainAUC 0.9870 | testAUC_ROC 0.9722 |  testAUCpr 0.8401 
Epoch 520 | Loss 6.8150 | TrainAUC 0.9875 | testAUC_ROC 0.9718 |  testAUCpr 0.8362 
Epoch 530 | Loss 6.7874 | TrainAUC 0.9881 | testAUC_ROC 0.9701 |  testAUCpr 0.8177 
Epoch 540 | Loss 6.7515 | TrainAUC 0.9885 | testAUC_ROC 0.9711 |  testAUCpr 0.8320 
Epoch 550 | Loss 6.7422 | TrainAUC 0.9885 | testAUC_ROC 0.9728 |  testAUCpr 0.8423 
Epoch 560 | Loss 6.7272 | TrainAUC 0.9888 | testAUC_ROC 0.9737 |  testAUCpr 0.8471 
Epoch 570 | Loss 6.7367 | TrainAUC 0.9888 | testAUC_ROC 0.9727 |  testAUCpr 0.8427 
Epoch 580 | Loss 6.7687 | TrainAUC 0.9887 | testAUC_ROC 0.9736 |  testAUCpr 0.8464 
Epoch 590 | Loss 6.7231 | TrainAUC 0.9887 | testAUC_ROC 0.9745 |  testAUCpr 0.8533 
Epoch 600 | Loss 6.6851 | TrainAUC 0.9897 | testAUC_ROC 0.9737 |  testAUCpr 0.8484 
Epoch 600 - Average weights - PM:0.313, PP:0.182, PF:0.505
Epoch 610 | Loss 6.6962 | TrainAUC 0.9892 | testAUC_ROC 0.9762 |  testAUCpr 0.8638 
Epoch 620 | Loss 6.6800 | TrainAUC 0.9893 | testAUC_ROC 0.9754 |  testAUCpr 0.8566 
Epoch 630 | Loss 6.6733 | TrainAUC 0.9898 | testAUC_ROC 0.9759 |  testAUCpr 0.8631 
Epoch 640 | Loss 6.6656 | TrainAUC 0.9897 | testAUC_ROC 0.9767 |  testAUCpr 0.8710 
Epoch 650 | Loss 6.6418 | TrainAUC 0.9903 | testAUC_ROC 0.9768 |  testAUCpr 0.8709 
Epoch 660 | Loss 6.6490 | TrainAUC 0.9898 | testAUC_ROC 0.9756 |  testAUCpr 0.8620 
Epoch 670 | Loss 6.6439 | TrainAUC 0.9898 | testAUC_ROC 0.9773 |  testAUCpr 0.8667 
Epoch 680 | Loss 6.6252 | TrainAUC 0.9901 | testAUC_ROC 0.9764 |  testAUCpr 0.8677 
Epoch 690 | Loss 6.6604 | TrainAUC 0.9895 | testAUC_ROC 0.9761 |  testAUCpr 0.8715 
Epoch 700 | Loss 6.6076 | TrainAUC 0.9903 | testAUC_ROC 0.9786 |  testAUCpr 0.8750 
Epoch 700 - Average weights - PM:0.314, PP:0.182, PF:0.504
Epoch 710 | Loss 6.5914 | TrainAUC 0.9906 | testAUC_ROC 0.9775 |  testAUCpr 0.8712 
Epoch 720 | Loss 6.6157 | TrainAUC 0.9905 | testAUC_ROC 0.9764 |  testAUCpr 0.8696 
Epoch 730 | Loss 6.6257 | TrainAUC 0.9900 | testAUC_ROC 0.9783 |  testAUCpr 0.8766 
Epoch 740 | Loss 6.5789 | TrainAUC 0.9906 | testAUC_ROC 0.9772 |  testAUCpr 0.8727 
Epoch 750 | Loss 6.5770 | TrainAUC 0.9908 | testAUC_ROC 0.9786 |  testAUCpr 0.8849 
Epoch 760 | Loss 6.5550 | TrainAUC 0.9909 | testAUC_ROC 0.9782 |  testAUCpr 0.8769 
Epoch 770 | Loss 6.5562 | TrainAUC 0.9912 | testAUC_ROC 0.9786 |  testAUCpr 0.8816 
Epoch 780 | Loss 6.5521 | TrainAUC 0.9912 | testAUC_ROC 0.9788 |  testAUCpr 0.8785 
Epoch 790 | Loss 6.5140 | TrainAUC 0.9914 | testAUC_ROC 0.9790 |  testAUCpr 0.8825 
Epoch 800 | Loss 6.5300 | TrainAUC 0.9913 | testAUC_ROC 0.9788 |  testAUCpr 0.8796 
Epoch 800 - Average weights - PM:0.313, PP:0.182, PF:0.505
Epoch 810 | Loss 6.5307 | TrainAUC 0.9916 | testAUC_ROC 0.9790 |  testAUCpr 0.8791 
Epoch 820 | Loss 6.5303 | TrainAUC 0.9913 | testAUC_ROC 0.9792 |  testAUCpr 0.8875 
Epoch 830 | Loss 6.5143 | TrainAUC 0.9917 | testAUC_ROC 0.9778 |  testAUCpr 0.8832 
Epoch 840 | Loss 6.5038 | TrainAUC 0.9917 | testAUC_ROC 0.9799 |  testAUCpr 0.8897 
Epoch 850 | Loss 6.5232 | TrainAUC 0.9915 | testAUC_ROC 0.9791 |  testAUCpr 0.8857 
Epoch 860 | Loss 6.4865 | TrainAUC 0.9918 | testAUC_ROC 0.9777 |  testAUCpr 0.8728 
Epoch 870 | Loss 6.4868 | TrainAUC 0.9921 | testAUC_ROC 0.9801 |  testAUCpr 0.8881 
Epoch 880 | Loss 6.5455 | TrainAUC 0.9919 | testAUC_ROC 0.9799 |  testAUCpr 0.8894 
Epoch 890 | Loss 6.4911 | TrainAUC 0.9915 | testAUC_ROC 0.9800 |  testAUCpr 0.8878 
Epoch 900 | Loss 6.4757 | TrainAUC 0.9923 | testAUC_ROC 0.9809 |  testAUCpr 0.8925 
Epoch 900 - Average weights - PM:0.314, PP:0.182, PF:0.503
Epoch 910 | Loss 6.4733 | TrainAUC 0.9921 | testAUC_ROC 0.9818 |  testAUCpr 0.8936 
Epoch 920 | Loss 6.4666 | TrainAUC 0.9922 | testAUC_ROC 0.9790 |  testAUCpr 0.8892 
Epoch 930 | Loss 6.4360 | TrainAUC 0.9926 | testAUC_ROC 0.9797 |  testAUCpr 0.8945 
Epoch 940 | Loss 6.4379 | TrainAUC 0.9925 | testAUC_ROC 0.9821 |  testAUCpr 0.8972 
Epoch 950 | Loss 6.4374 | TrainAUC 0.9925 | testAUC_ROC 0.9806 |  testAUCpr 0.8979 
Epoch 960 | Loss 6.4359 | TrainAUC 0.9927 | testAUC_ROC 0.9804 |  testAUCpr 0.8951 
Epoch 970 | Loss 6.4145 | TrainAUC 0.9929 | testAUC_ROC 0.9808 |  testAUCpr 0.8953 
Epoch 980 | Loss 6.4002 | TrainAUC 0.9930 | testAUC_ROC 0.9804 |  testAUCpr 0.8935 
Epoch 990 | Loss 6.4090 | TrainAUC 0.9929 | testAUC_ROC 0.9807 |  testAUCpr 0.8968 
Epoch 1000 | Loss 6.4307 | TrainAUC 0.9926 | testAUC_ROC 0.9803 |  testAUCpr 0.8921 
Load model result: Epoch 995 testAUC_ROC 0.9815 |  testAUCpr 0.8994 
AUC_ROCAll: 

0.978447 

0.001741 

AUC_PRAll: 

0.890580 

0.005712 

